"","CH-CL-28","CH-CL-21","CH-CL-22","CH-CL-24","CH-CL-20","CH-CL-19","CH-CL-16","CH-CL-12","CH-CL-14","CH-CL-50","CH-CL-8","CH-CL-47/48/49","CH-CL-51","CH-CL-9/10","CH-CL-52","CH-CL-56","CH-CL-54","CH-CL-3","CH-CL-46","CH-CL-55","CH-CL-4","CH-CL-7","CH-CL-11","CH-CL-13","CH-CL-15","CH-CL-17","CH-CL-18","CH-CL-25/26","CH-CL-27","CH-CL-29","CH-CL-39","CH-CL-41","CH-CL-42","CH-CL-43","CH-CL-44","CH-CL-45","CH-CL-53","CH-CL-35","CH-CL-36","CH-CL-1/2","CH-CL-37","CH-CL-38","CH-CL-34","CH-CL-5","CH-CL-40","CH-CL-31","CH-CL-32","CH-CL-33","CH-CL-30","CH-CL-23","CH-CL-6","IX-CL-17","IX-CL-30","IX-CL-3","IX-CL-6","IX-CL-8","IX-CL-2","IX-CL-16","IX-CL-31","IX-CL-32","IX-CL-35","IX-CL-9","IX-CL-18","IX-CL-19","IX-CL-22","IX-CL-23","IX-CL-5","IX-CL-29","IX-CL-24","IX-CL-26","IX-CL-7","IX-CL-10","IX-CL-33","IX-CL-13","IX-CL-37","IX-CL-15","IX-CL-36","IX-CL-11","IX-CL-4","IX-CL-1","IX-CL-14","IX-CL-20","IX-CL-27","IX-CL-28","IX-CL-12","IX-CL-34","TX-CL-13","TX-CL-2","TX-CL-4","TX-CL-14","TX-CL-1","TX-CL-3","TX-CL-5","TX-CL-6","TX-CL-7","TX-CL-9","TX-CL-10","TX-CL-11","TX-CL-12","IX-CL-25","XO-CL-5"
"TX-CL-1",28222.3947674265,25597.7419517156,26057.8304083329,28118.6940585333,24451.3577087782,23102.5821871747,20110.1094736033,18068.7280530129,15197.89926937,19970.5064245295,16665.8390120016,17205.2455708164,14518.1569855952,18213.9437871306,22801.4541465753,20196.9442852192,22553.9114505612,9813.56773981533,18649.8569046321,20665.4723904015,11260.0772167769,14130.7700173412,18634.8415675275,16756.0050775717,16056.6727825341,21106.8288223134,21326.876311294,30172.0685329524,27952.6482013969,29026.9830021712,30385.8290228818,31557.1907100985,35670.2665296631,35099.322642464,31529.2838808468,32976.0984398694,22681.4635322839,28192.3824814705,28927.8427853271,8311.09500393743,29862.5031224274,31082.207662256,28466.3570706102,11648.3216736954,30140.7892949394,29415.8277774885,28257.7866512941,27809.8300482867,28483.029400333,27501.3826926316,13144.7460157953,4368.30226928762,17142.7654668412,7140.25804732147,7130.16348746119,6567.50180754105,1495.30969770511,3416.28143293481,14595.1892765078,15437.0321933471,19186.2925505798,5025.28319573248,4279.3023355715,6267.68909939196,9663.62307015669,10209.2958069698,10869.194994997,13219.7625962471,11622.8318957875,14152.1508522679,15815.0953591885,15778.0188649013,15974.2902980655,20743.9630134585,20906.4884553783,23296.9205395896,23163.9423984748,5283.2398494,5388.15374292227,5457.23818212535,754.975125499833,9065.83623581337,15182.4805377683,15976.2502454138,16337.0533046159,18278.6622583712,1353.4798893664,3253.62160553095,8762.61566642163,1438.25477105651,0,6515.71646859232,8842.99642888794,8106.38787122925,6044.12762431699,4005.89406926988,3321.61530249734,5623.04160793097,5651.34504755771,8801.66519298062,25031.6097815979
"TX-CL-3",33833.6004866155,31323.7570569801,31684.3094137205,33606.7286383222,30148.1433943049,28798.494304382,25590.9148935153,24089.8049426227,21007.704511772,24782.6089626579,23058.0783529653,22193.9983749346,18754.1415773729,24483.920492876,26091.322246104,22543.903235268,25506.8514830279,15871.2481058233,23852.7049696598,23273.1055624972,17411.9670144161,20637.8894088481,24671.2131485051,22889.5887029967,21702.6786228058,26687.4609365957,26927.3621070146,35609.7325539986,33551.0416226796,34684.4425487334,36613.5803500482,37614.6133382703,41833.8332839309,40995.1267044106,37510.2865364793,38460.4475606002,25806.4576154657,34575.1467302496,35281.0474232414,14347.5949614497,36174.0788107344,37399.7233328135,34683.5106448084,17958.435657995,36130.4514506455,35272.3516200808,34201.7090943615,33794.5196824254,34262.8799407592,33326.3423026958,19573.7199238565,5520.36654172572,16211.5044711726,11893.6963648149,12817.7865230495,12417.1937189052,7997.41988397061,6713.14556889536,13983.1001551714,14522.7245914333,19500.5579899418,11393.0830307756,9804.41894589924,11750.9464561868,12177.0679882572,11955.6920569842,10808.6471725393,12351.699817047,13500.6400142512,16065.6206999198,17383.0492581891,15034.2959244572,14593.4651035489,20652.1629602871,19155.2694599008,21233.3184352346,21530.5862160673,11729.7945163861,11832.1956299907,11960.8515486555,7079.47516680676,13131.5921257675,16864.2686836486,17340.043568455,15459.9072666673,18945.5301232634,6964.30473422954,4007.87079958248,4047.67822292886,6031.36026377164,6515.71646859232,0,6945.032963733,6563.30610091387,9531.12808080538,7158.76132832023,3917.05003500409,10528.3567291663,10929.6576864208,9331.08188427898,24190.3294021561
"TX-CL-5",30326.7247860313,28100.0713761934,28267.872766547,29899.5327095995,26910.3126609099,25609.9031838802,22176.1045306696,21805.2887627154,18478.8927509554,20473.2148243613,22001.9809418658,18268.0383396886,14228.2154527107,22871.5742938452,20282.4990216744,16260.5332703741,19486.9992111396,14424.1616664831,20112.1538034525,17113.1364699269,15998.0863765553,20556.4735320889,22390.6389453438,20961.56133358,18813.2683493561,23385.1936622503,23648.1885726154,31770.4450013655,30029.7925534297,31236.4845124018,34442.9349626177,34938.5772850944,39363.8563162064,37875.9763469893,34651.2280405834,34631.7936627637,19891.2835544497,33048.3720604981,33603.8168274648,13097.080562651,34307.2055479706,35529.0402706663,32525.2835854598,16955.9082894159,33323.2341118175,32192.6700798334,31338.4630004889,31035.6006668895,31055.0683570937,30234.2240285896,18929.1104750808,4519.65751569561,9309.70801466269,9273.83016209705,15901.8356844532,15292.5727742951,9685.11006389206,6010.6468598473,7038.0743710391,7600.63583168983,12588.410055589,13355.7159142822,9008.12631766169,10154.7434332491,7064.08456261969,6232.03164046862,4098.40985075613,5407.85836160862,7582.6861061319,9877.8229203361,10916.3954436619,8098.84527011267,7771.8679388148,13707.2991450309,12543.4498111644,14796.9326826674,14894.7561194882,13384.8223527428,12224.9167961343,13234.7041063919,8810.41621873768,9332.43107769602,10485.5244611255,10780.4018094499,8542.35668193231,12103.6206195946,10084.9437630098,5945.2199657494,3859.25245756059,9546.69429590875,8842.99642888794,6945.032963733,0,748.468163827236,14389.0608648602,11942.9475101928,8848.61451025231,14425.3960521085,14493.5770048027,3410.82078045095,17333.8727069058
"TX-CL-6",29938.7427607474,27676.506380432,27865.7715798105,29534.1340792012,26485.7123039726,25176.9786785673,21758.2496342398,21274.4699272745,17957.0751844635,20161.5447478831,21379.8957730122,17896.3911977289,13917.6634936623,22290.1611770989,20232.0021291998,16321.4220452967,19484.283244874,13795.8688717339,19725.0907864513,17141.0989078647,15376.5293401976,19876.7901721755,21861.3299652355,20398.4172352256,18327.2138112997,22958.5758209558,23219.811888454,31424.1770682675,29642.9211788877,30843.3976867349,33928.809451462,34470.9932747764,38882.2804048219,37456.4726890229,34201.0897931533,34288.4228943731,19864.232726482,32480.6460176046,33048.2839912182,12447.5617880611,33767.5933994442,34991.3161568042,32007.3434490187,16312.9504122584,32866.0739227042,31761.3091619776,30883.7082615168,30570.0861758018,30635.3413040721,29800.84878873,18273.2241953598,3773.49095258443,9824.52371218503,8684.19574203591,15156.2516167657,14545.715433502,8937.1961480039,5265.80675970605,7477.01843503423,8100.19781032808,12938.7215783815,12607.6852479011,8299.27999496414,9500.13278665669,6770.63485966779,6062.77231686042,4277.92564125365,5868.9064223017,7488.65339962924,9883.87348544005,11020.8612724852,8574.68686601296,8345.03726609144,14127.4902233873,13167.2838122114,15449.8077838346,15507.2677116821,12638.7727240985,11498.4587933708,12492.927481227,8064.90804580436,8869.81913641622,10556.7907709827,10920.3646795406,9043.76542369925,12391.1446046231,9357.29627935984,5255.9162439047,3878.91632375564,8836.16830339539,8106.38787122925,6563.30610091387,748.468163827236,0,13697.9675380908,11263.0539339592,8219.13958270501,13697.7627617628,13757.6846655774,3211.59319262614,17863.6935476252
"TX-CL-7",31269.4224157196,28520.6436411503,29137.4578183646,31361.1494186419,27461.0831701754,26159.3868427235,23623.3839111956,20702.9596113652,18449.9857143792,24281.2721369636,18169.2178408743,21456.5918760245,19536.9923469104,20135.0063662574,28103.8909959226,25919.6684249814,28016.9275587014,13104.0659337542,22593.6650030896,26295.7121346784,14127.632614905,14866.9506595334,21201.8974632198,19186.3209525931,19530.3638452699,24428.3903365991,24608.3140169404,33441.8063631043,31027.2741342517,31977.4370501275,32009.9548087516,33636.3212432865,37386.8667958278,37478.3861359547,33790.9584796479,36120.4169803486,28065.5553265662,29262.5835961423,30116.9687770838,11884.6613421843,31201.7260654629,32370.6147026902,30170.875672371,13966.5758043425,32413.2938522012,31990.6606509337,30678.5387843334,30151.3373947871,31228.9747137401,30186.7203257954,14731.9242294824,10183.2003946339,23111.1497029729,12405.498020711,4742.68231157577,4812.11463252637,6224.25004904001,9457.24859889377,20577.9405631078,21391.3549487938,25228.402330682,5834.05470117155,9457.8698849388,11053.1341712164,15591.6719003912,16224.740214745,16861.7356985894,19150.8985671061,17600.9529356706,20080.0038692468,21773.879397054,21757.2345950284,21861.626586332,26787.0733521065,26773.8418780723,29115.3511257577,29068.7738805883,6435.18526676232,8371.68930201546,7109.34076085513,6508.59743074103,14530.1950047353,21132.3540251197,21960.4295145242,22305.2446195493,24309.3207779127,4697.73381959814,8444.2508756276,13159.1587742769,4925.22491005268,6044.12762431699,9531.12808080538,14389.0608648602,13697.9675380908,0,2486.66737200554,5841.88400672075,2211.67291548838,2959.84868645237,14810.9868190221,31046.8783962059
"TX-CL-9",31034.0506697312,28329.4021128576,28878.4925859477,31036.7201241723,27225.6943012784,25895.8683190781,23136.0115702578,20584.8364159223,18036.8097904713,23410.7177389973,18492.797073845,20600.6820536754,18264.3941343463,20312.0444609699,26683.2288710884,24191.5413905868,26487.9015917003,12582.490596744,21895.8773863742,24642.2867247724,13812.1081327153,15439.7126593649,21117.4967237764,19139.1047317155,19028.8186217095,24034.4999175888,24233.879030919,33111.8962552423,30778.4336370918,31788.4049050405,32390.3957341486,33833.669025222,37748.5876809906,37559.9191095598,33911.1390819976,35856.47611326,26590.7790319844,29853.4926512685,30664.8484803984,11206.4942570608,31694.4802538663,32888.8960089993,30509.9931705502,13878.7001470614,32523.6189668227,31968.4258914553,30717.8708912826,30222.458602781,31128.3764423808,30108.5000315393,14961.9667888707,7843.42951999096,20786.4602217671,10938.7561695467,6038.33958540725,5820.9829584358,4658.12844669261,7313.14518676773,18271.3510055527,19058.8752486665,23079.7800737113,5825.74214937381,7977.13321419285,9805.35049513526,13667.1998110015,14174.8361492639,14576.1491038149,16807.9141191268,15611.2871442144,18153.1517209357,19807.2265949612,19444.7103446859,19487.8836614381,24587.887581263,24383.3593641779,26703.4065211101,26693.8446126421,6375.17294807111,7764.41484080111,6926.42445807369,4623.13373202946,12965.3237932711,19177.8387387429,19957.1056009959,19981.8858794731,22209.8326032771,2794.95188959138,6008.71983471512,10688.4291286655,2672.59352640165,4005.89406926988,7158.76132832023,11942.9475101928,11263.0539339592,2486.66737200554,0,3371.11844036705,3495.48986054827,4046.18520453045,12554.5367365,28764.397871414
"TX-CL-10",31530.0609118272,28913.5580690514,29365.8076822574,31412.5953353224,27764.5839397418,26415.0318588732,23394.6265062298,21388.5077259231,18513.4394652014,23117.0492615085,19892.3301301173,20384.4226909248,17463.6547752224,21494.1908559274,25491.1454554954,22512.4753431935,25120.511490496,13135.1164393869,21881.8933673365,23087.1639224034,14575.1349411254,17205.5398074718,21953.5870165745,20066.9823288926,19357.1266679869,24406.0055341174,24628.6041946663,33460.866424657,31258.9302927823,32339.0737532559,33667.3079531575,34869.510465665,38964.7856485056,38420.6145244597,34847.8352014341,36272.5042725142,25311.6035696311,31407.7934626659,32160.5275584797,11632.1668099325,33114.8688292882,34331.0335964639,31751.8865208341,14928.9377471892,33459.0841831711,32737.3541251019,31578.45225603,31128.8617241044,31802.5083772,30822.2243301551,16353.2213264817,5258.891815638,17964.2457323044,10138.7637832998,8906.55374498037,8523.61014952274,4756.59558686926,5397.92670476242,15511.8525309186,16230.1059904122,20623.7930255573,7692.11685120523,7457.97843799595,9480.40964258622,11840.8028075871,12067.5747228652,11915.1794949192,13972.4404507308,13591.3505522896,16202.0135833096,17750.2292251854,16660.9436220979,16553.0373585407,22016.917760343,21384.6742359633,23643.796233956,23726.3914293343,8096.8042762073,8634.02754582481,8431.31926150884,4053.73196326165,11862.8974970227,17154.4893419181,17826.2819763349,17168.2981471227,19861.0877500361,3260.61319888991,3163.28808166834,7318.65489981832,2318.35731079116,3321.61530249734,3917.05003500409,8848.61451025231,8219.13958270501,5841.88400672075,3371.11844036705,0,6625.61420874975,7012.84850179325,10011.1636423211,25998.0973125561
"TX-CL-11",29125.1014369376,26369.163092842,27000.689192705,29238.3638389982,25320.6350209611,24027.3670274714,21561.9102975544,18546.5233311454,16379.8374133346,22377.3795481606,15959.6866841602,19556.8058436735,17897.5577420771,17934.3887269389,26526.9646206127,24619.8386118381,26526.6950016821,11110.012138558,20616.0824522204,24922.3596545739,12047.7472197688,12658.2175635169,19037.8240788034,17018.6422092363,17486.6865735135,22335.0757249026,22508.8485942832,31318.4555461865,28886.2510335025,29822.497069822,29798.4301579186,31429.1233308801,35175.2893050757,35279.5310188253,31589.4058944479,33978.9015421175,26530.943712527,27061.630063225,27912.5353943847,9978.60109677407,28993.8407238396,30164.4914713432,27959.2803564724,11823.1361381667,30213.021646099,29806.3565506812,28486.6162153257,27955.9061980433,29057.6415134298,28012.2291064883,12532.0560339226,9988.08935712245,22689.1671184662,11013.4069632424,2639.90776347282,2615.83297102398,5261.03209791436,8930.24369490423,20132.9935691525,20999.7794603066,24456.3093919102,3801.39937672853,8173.47328535335,9520.33623829328,14599.9437039672,15386.3935056532,16409.3842818251,18803.6032879283,16663.3897578792,19037.647500144,20766.5996368241,21316.453468892,21573.5859703367,26091.6071681163,26507.5571827303,28909.7015390101,28746.8504663484,4394.44271098146,6515.04768137357,5093.10378830302,5848.43845503969,13181.6839624912,20114.9244697893,20999.0282855285,21885.4937731884,23466.5723525023,4340.58164373666,8585.13832966514,13783.0234765426,4961.35033059695,5623.04160793097,10528.3567291663,14425.3960521085,13697.7627617628,2211.67291548838,3495.48986054827,6625.61420874975,0,748.391481133555,14329.920159699,30493.0874592606
"TX-CL-12",28396.7171940015,25638.596179444,26275.0116891613,28517.1990629715,24593.8759994547,23303.6301030672,20863.4424798517,17815.1048918408,15680.2575539187,21735.2442283105,15211.4397083749,18918.0335492906,17356.7520218611,17188.3856564177,25999.2106786987,24192.5877388992,26029.7743069888,10444.9989612399,19948.2323504124,24468.5955559609,11347.3996412257,11912.6080111212,18303.7018630102,16283.5345238054,16796.3142508296,21625.1055861482,21796.676305172,30596.9168483552,28158.9847299753,29090.5539397011,29050.6459274069,30681.2866638032,34427.4312241701,34533.7878694441,30842.9572458706,33251.1433082873,26018.2411703253,26319.7535422808,27168.9489993334,9352.10895273852,28248.4555375249,29420.0248538569,27211.028766218,11098.2625829923,29466.9305115349,29064.9925411906,27742.9581568355,27211.2179372348,28320.4012614709,27274.0181630414,11786.492371385,10011.5047051585,22573.0411360201,10588.0020724506,1994.52665732953,1885.83963083799,5093.15321275501,8849.72615939313,20014.9256835159,20897.957328597,24215.3501397321,3156.51806839181,7814.37115984078,9048.65729919595,14306.8409536798,15145.4674580076,16300.8078271416,18723.0799016349,16382.099287315,18711.9919824242,20449.5973773022,21196.8767061817,21506.0082948533,25874.7918497789,26437.9962719802,28857.3945745732,28655.0589270705,3737.01758203675,5928.33526129436,4441.82594475442,5780.86296321458,12762.286314257,19795.6951695662,20697.8384881203,21771.874635766,23202.5532076767,4447.88041314978,8739.5962590085,14047.6464978454,5172.05899882537,5651.34504755771,10929.6576864208,14493.5770048027,13757.6846655774,2959.84868645237,4046.18520453045,7012.84850179325,748.391481133555,0,14220.7562025701,30319.5932503718
"IX-CL-25",26976.9207042087,24796.2299267084,24935.3032475571,26528.521767909,23609.0795328396,22322.7846513154,18870.5701318976,18748.3524549748,15409.3619383923,17072.1820270733,19313.6947335389,14911.0173681035,10829.9736024541,19989.3342161494,17043.2579085169,13246.4900842198,16330.7538210638,11848.5120705865,16769.4186176861,14022.5365183258,13360.4782956473,18261.2595178931,19327.0265402896,18017.2645184455,15646.0475596783,20091.0714564941,20356.4254455984,28384.6090229879,26678.9658641497,27891.7485191246,31312.4682528298,31703.0540800233,36153.0825556284,34560.4953512891,31384.2213879946,31243.5158830723,16690.7476840384,30084.3181283129,30596.5859209736,10684.3646713213,31248.3369428278,32462.8542561642,29407.28902336,14433.1433700173,30069.5714684607,28897.1829933801,28082.1840878202,27799.6171951443,27743.5326370175,26943.2784935322,16469.5287642389,4774.1791550153,8359.24746830938,6624.70509027546,15275.8431312042,14607.3565879111,9132.3967779135,5405.7849784247,5803.58407534423,6677.26118222485,10613.883018939,12396.5513843773,7324.91403566644,7875.87446140071,3671.83490360012,2851.50644460524,2080.40393119332,4533.3458149665,4295.93636643007,6770.72045706027,8053.41966213159,6987.20596973727,7332.04805993364,12049.1454536631,12243.5853993309,14692.8292848694,14435.8266171328,12273.9970814695,10636.2271905628,11956.3834119239,8483.06556152601,6190.47652554999,7534.56031159991,8027.50674852016,7555.75340647452,9865.09271926501,10153.7254827376,6848.22239975393,7089.39747772949,9911.22084821248,8801.66519298062,9331.08188427898,3410.82078045095,3211.59319262614,14810.9868190221,12554.5367365,10011.1636423211,14329.920159699,14220.7562025701,0,16236.2564478069
"XO-CL-5",31084.7399816384,30150.8260901055,29742.7608923895,30158.1288139067,29210.6610232101,28381.6239673923,25391.5791345223,27870.489255059,25166.8206594685,21772.9342975781,30488.2416347878,21683.4430265963,18300.5922459464,30051.9968283987,15863.125562589,11764.6646478464,14377.7793983731,24764.4447605082,23222.128480343,12711.9537869814,25750.9360437588,31070.2657970057,28288.0956904552,28042.591414418,24575.4531005496,26502.648002576,26745.0892746591,31239.6617187536,30808.9422536909,31979.4230870446,38024.0396404413,37156.9501424101,41508.7775935542,38457.5298447276,36427.6336075719,33613.8540756293,15128.2866722158,38362.0451662469,38489.282152626,24314.918102115,38643.1104689992,39678.9487160652,36442.8605499501,27032.1473972029,35456.6975840567,33789.9091750998,33678.9882251749,33707.9172631839,32514.7982858706,32177.3962964956,28966.4156346672,20925.5843624552,8041.58539270463,20714.9676634237,31145.8124350321,30454.1071442304,25240.0866219843,21621.3301585586,10500.5583108016,9772.9135917441,6585.68252650305,28114.0693749791,22797.4798950133,22405.2816137977,16340.5004416662,15276.7032392174,14190.5201032284,12027.3988543829,14293.0858446218,12638.676434206,11039.427316036,9339.30553452729,9596.93954492886,4733.70579798702,5605.57538761737,5088.01989278275,3694.33897193508,27859.1488544089,25811.7907672018,27388.3756969022,24674.9269123685,18837.8388780066,11622.5854839237,10578.7219808366,8831.87733606373,7834.15624836879,26384.8651511155,22882.889907312,20435.991369871,26139.4776482871,25031.6097815979,24190.3294021561,17333.8727069058,17863.6935476252,31046.8783962059,28764.397871414,25998.0973125561,30493.0874592606,30319.5932503718,16236.2564478069,0
